"FAMILIA","Id","Nombre","Codigo","FK_Periodicidad","FK_Publicacion","FK_Periodo_ini","Anyo_Periodo_ini","FechaRef_fin","Ultima_Modificacion"
"INDPREOH",12156,"Índices de precios hoteleros, índices y tasas de variación interanual por comunidades autónomas","2008_NAC-CCAA",1,1,1,"2002","null",1737705600000
"INDPREOH",13874,"Índices de precios hoteleros. Coeficiente de variación del índice general nacional","2008_NAC_CV",1,1,1,"2014","null",1737705600000
"EG",10839,"Gasto de los turistas internacionales según comunidad autónoma de destino principal","NAC-CCAA",1,408,10,"2015","null",1738569600000
"EG",23992,"Gasto de los turistas internacionales según via de acceso","NAC",12,472,10,"2015","null",1738569600000
"EG",23998,"Gasto de los turistas internacionales según comunidad autónoma de destino principal","NAC-CCAA",12,472,28,"2016","null",1738569600000
"EG",13949,"Número de etapas de los viajes y pernoctaciones según comunidad autónoma","NAC-CCAA",1,408,1,"2016","null",1738569600000
"EG",23993,"Gasto de los turistas internacionales según tipo de alojamiento principal","NAC",12,472,28,"2016","null",1738569600000
"EG",23999,"Número de etapas de los viajes y pernoctaciones según comunidad autónoma","NAC-CCAA",12,472,28,"2016","null",1738569600000
"EG",23994,"Gasto de los turistas internacionales según país de residencia","NAC",12,472,28,"2016","null",1738569600000
"EG",24745,"Gasto de los turistas internacionales según partidas de gasto y comunidad autónoma de destino principal","NAC-CCAA",12,472,28,"2016","null",1738569600000
"EG",10828,"Gasto de los turistas internacionales según via de acceso","NAC",1,408,10,"2015","null",1738569600000
"EG",24746,"Gasto de los turistas internacionales según comunidad autónoma de destino principal y país de residencia","NAC-CCAA",12,472,28,"2016","null",1738569600000
"EG",32373,"Gasto de los turistas internacionales residentes en países de largo radio","NAC",12,472,28,"2016","null",1738569600000
"EG",10836,"Gasto de los turistas internacionales según tipo de alojamiento principal","NAC",1,408,10,"2015","null",1738569600000
"EG",23995,"Gasto de los turistas internacionales según motivo principal del viaje","NAC",12,472,28,"2016","null",1738569600000
"EG",25330,"Gasto de los excursionistas internacionales según comunidad autónoma de destino principal","CCAA",12,472,28,"2016","null",1709539200000
"EG",10838,"Gasto de los turistas internacionales según país de residencia","NAC",1,408,10,"2015","null",1738569600000
"EG",23996,"Gasto de los turistas internacionales según forma de organización del viaje","NAC",12,472,10,"2015","null",1738569600000
"EG",10840,"Gasto de los turistas internacionales según motivo principal del viaje","NAC",1,408,10,"2015","null",1738569600000
"EG",23997,"Gasto de los turistas internacionales según partidas de gasto","NAC",12,472,10,"2015","null",1738569600000
"EG",10841,"Gasto de los turistas internacionales según forma de organización del viaje","NAC",1,408,10,"2015","null",1738569600000
"EG",24743,"Gasto de los turistas internacionales por lugar de pago","NAC",12,472,28,"2016","null",1709539200000
"EG",24744,"Gasto de los turistas internacionales según sexo y edad","NAC",12,472,28,"2016","null",1709539200000
"EG",25328,"Gasto de los excursionistas internacionales según via de acceso","NAC",12,472,28,"2016","null",1709539200000
"EG",25329,"Gasto de los excursionistas internacionales según país de residencia","NAC",12,472,28,"2016","null",1709539200000
"EG",13938,"Gasto de los turistas internacionales según partidas de gasto","NAC",1,408,10,"2015","null",1738569600000
"DIR",289,"Altas por condición jurídica, actividad principal (divisiones CNAE-2009) y estrato de asalariados.","NAC",12,30,28,"2007","null",1734084000000
"DIR",294,"Locales por CCAA, actividad principal (grupos CNAE 2009) y estrato de asalariados.","NAC-CCAA",12,30,28,"2010","null",1734084000000
"DIR",295,"Locales por estrato de asalariados y condición jurídica","NAC",12,30,28,"1999","null",1734084000000
"DIR",302,"Empresas por provincia y condición jurídica.","NAC-PROV",12,30,28,"1999","null",1734084000000
"DIR",306,"Locales por provincias y estrato de asalariados.","NAC-PROV",12,30,28,"1999","null",1734084000000
"DIR",32955,"Empresas por condición jurídica, actividad principal (grupos CNAE 2009) y estrato de asalariados (antigua estratificación).","NAC",12,30,28,"2019",28,"2019",1576836000000
"DIR",39375,"Empresas por estrato de asalariados y condición jurídica.","NAC",12,30,28,"2020","null",1734084000000
"DIR",73018,"Empresas por estrato de asalariados y condición jurídica.","NAC",12,30,28,"2020","null",1305197820000
"DIR",291,"Permanencias por condición jurídica, actividad principal (divisiones CNAE-2009) y estrato de asalariados.","NAC",12,30,28,"2007","null",1734084000000
"DIR",303,"Locales por provincia y condición jurídica","NAC-PROV",12,30,28,"1999","null",1734084000000
"DIR",32956,"Empresas por CCAA, actividad principal (grupos CNAE 2009) y estrato de asalariados (antigua estratificación).","NAC-CCAA",12,30,28,"2019",28,"2019",1576836000000
"DIR",39372,"Empresas por CCAA, actividad principal (grupos CNAE 2009) y estrato de asalariados.","NAC-CCAA",12,30,28,"2020","null",1734084000000
"DIR",39374,"Empresas por provincia y estrato de asalariados.","NAC-PROV",12,30,28,"2020","null",1734084000000
"DIR",290,"Bajas por condición jurídica, actividad principal (divisiones CNAE-2009) y estrato de asalariados.","NAC",12,30,28,"2007","null",1734084000000
"DIR",301,"Locales por provincia, actividad principal (divisiones CNAE 2009) y estrato de asalariados.","NAC-PROV",12,30,28,"2010","null",1734084000000
"DIR",4721,"Empresas por municipio y actividad principal","NAC-PROV-MUN",12,30,28,"2012","null",1734084000000
"DIR",39371,"Empresas por condición jurídica, actividad principal (grupos CNAE 2009) y estrato de asalariados.","NAC",12,30,28,"2020","null",1734084000000
"DIR",73019,"Empresas por condición jurídica, actividad principal (grupos CNAE 2009) y estrato de asalariados.","NAC",12,30,28,"2020","null",1305197820000
"DIR",292,"Altas por condición jurídica, actividad principal (divisiones CNAE-93) y estrato de asalariados.","NAC",12,30,28,"1998",28,"2008",1501491600000
"DIR",304,"Locales por provincia, actividad principal (divisiones CNAE93) y estrato de asalariados.","NAC-PROV",12,30,28,"1999",28,"2009",1344331200000
"DIR",288,"Permanencias por condición jurídica, actividad principal (divisiones CNAE-93) y estrato de asalariados.","NAC",12,30,28,"1998",28,"2008",1501491600000
"DIR",3954,"Empresas por actividad principal (divisiones CNAE 2009)  y edad","NAC",12,30,28,"2013","null",1734084000000
"DIR",73020,"Empresas por CCAA, actividad principal (grupos CNAE 2009) y estrato de asalariados.","NAC-CCAA",12,30,28,"2020","null",1305197820000
"DIR",287,"Bajas por condición jurídica, actividad principal (divisiones CNAE-93) y estrato de asalariados.","NAC",12,30,28,"1998",28,"2008",1501491600000
"DIR",3953,"Empresas por edad y estrato de asalariados","NAC",12,30,28,"2013","null",1734084000000
"DIR",73021,"Empresas por provincia y condición jurídica.","NAC-PROV",12,30,28,"1999","null",1305197820000
"DIR",30156,"Empresas con soporte legal de persona física, por sexo y estrato de asalariados","NAC",12,30,28,"2019","null",1734084000000
"DIR",30157,"Empresas con soporte legal de persona física, por sexo, actividad principal (grupos CNAE 2009) y estrato de asalariados","NAC",12,30,28,"2019","null",1734084000000
"DIR",73022,"Empresas por provincia y estrato de asalariados.","NAC-PROV",12,30,28,"2020","null",1305197820000
"DIR",73023,"Locales por estrato de asalariados y condición jurídica","NAC",12,30,28,"1999","null",1305197820000
"EOA",2941,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOA",3149,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOA",3152,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOA",46663,"Viajeros y pernoctaciones según tipo de establecimiento","NAC",1,2,1,"2021","null",1738151100000
"EOA",49381,"Viajeros y pernoctaciones según país de residencia","NAC",1,2,1,"2017","null",1738151100000
"EOA",61766,"Viajeros y pernoctaciones por comunidades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOA",2044,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOA",2940,"Estancia media, por tipo de alojamiento por comunidad y ciudades autónomas.","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOA",3150,"Estancia media, por tipo de alojamiento por comunidad y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOA",3153,"Estancia media, por tipo de alojamiento por comunidad y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOA",46664,"Estancia media según tipo de establecimiento","NAC",1,2,1,"2021","null",1738151100000
"EOA",49382,"Viajeros y pernoctaciones por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2017","null",1738151100000
"EOA",61767,"Estancia media por comunidades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOA",2024,"Estancia media, por tipo de alojamiento por comunidad y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOA",3151,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOA",3154,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidadesy ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOA",46665,"Establecimientos, plazas, grados de ocupación y personal empleado según tipo de establecimiento","NAC",1,2,1,"2021","null",1738151100000
"EOA",49383,"Estancia media por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2017","null",1738151100000
"EOA",61768,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOA",2025,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidadesy ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOA",2942,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOA",9664,"Viajeros y pernoctaciones por comunidades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOA",9665,"Viajeros y pernoctaciones según país de residencia","NAC",1,2,1,"2014","null",1738151100000
"EOA",9666,"Estancia media por comunidades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOA",9667,"Establecimientos, plazas, grados de ocupación y personal empleado por comunidades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOA",9671,"Distribución porcentual de los viajeros y pernoctaciones según comunidad autónoma de procedencia","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOA",67194,"Viajeros y pernoctaciones por comunidades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOA",9668,"Tasa de variación interanual de viajeros y pernoctaciones","NAC",1,2,1,"2014","null",1738151100000
"EOA",9672,"Tasa de variación interanual de la estancia media","NAC",1,2,1,"2014","null",1738151100000
"EOA",9669,"Tasa de variación interanual de establecimientos, plazas, grados de ocupación y personal empleado","NAC",1,2,1,"2014","null",1738151100000
"EOA",9670,"Coeficientes de variación de viajeros y pernoctaciones","NAC_CV",1,2,1,"2014","null",1738151100000
"EOAC",2015,"Viajeros y pernoctaciones por categorías","NAC",1,2,1,"1999","null",1738151100000
"EOAC",2941,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOAC",3149,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOAC",3152,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOAC",49366,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2017","null",1738151100000
"EOAC",49373,"Viajeros y pernoctaciones por puntos turísticos","MUN",1,2,1,"2017","null",1738151100000
"EOAC",61766,"Viajeros y pernoctaciones por comunidades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOAC",2016,"Viajeros y pernoctaciones por comunidades autónomas","CCAA",1,2,1,"1999","null",1738151100000
"EOAC",2044,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOAC",2940,"Estancia media, por tipo de alojamiento por comunidad y ciudades autónomas.","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOAC",3150,"Estancia media, por tipo de alojamiento por comunidad y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOAC",3153,"Estancia media, por tipo de alojamiento por comunidad y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOAC",49368,"Estancia media, por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2017","null",1738151100000
"EOAC",49374,"Viajeros y pernoctaciones por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2017","null",1738151100000
"EOAC",61767,"Estancia media por comunidades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOAC",67192,"Viajeros y pernoctaciones por comunidades autónomas","CCAA",1,2,1,"1999","null",1738151100000
"EOAC",2024,"Estancia media, por tipo de alojamiento por comunidad y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOAC",3151,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOAC",3154,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidadesy ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOAC",49369,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2017","null",1738151100000
"EOAC",49375,"Establecimientos, plazas, parcelas, grados de ocupación y personal empleado por puntos turísticos","MUN",1,2,1,"2017","null",1738151100000
"EOAC",61768,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOAC",2025,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidadesy ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOAC",2084,"Viajeros y pernoctaciones por puntos turísticos","MUN",1,2,1,"2005","null",1738151100000
"EOAC",2942,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOAC",2047,"Viajeros y pernoctaciones por zonas turísticas","NAC",1,2,1,"2005","null",1738151100000
"EOAC",1997,"Viajeros y pernoctaciones según país de residencia","NAC",1,2,1,"2005","null",1738151100000
"EOAC",2062,"Viajeros y pernoctaciones de las provincias con mayor número de pernoctaciones","PROV",1,2,1,"2005","null",1738151100000
"EOAC",2041,"Estancia media por categorías","NAC",1,2,1,"1999","null",1738151100000
"EOAC",2017,"Estancia media por comunidades autónomas","CCAA",1,2,1,"1999","null",1738151100000
"EOAC",2048,"Estancia media por zonas turísticas","NAC",1,2,1,"2005","null",1738151100000
"EOAC",2075,"Estancia media por puntos turísticos","MUN",1,2,1,"2005","null",1738151100000
"EOAC",2068,"Estancia media de las provincias con mayor número de pernoctaciones","PROV",1,2,1,"2005","null",1738151100000
"EOAC",2042,"Establecimientos, plazas, parcelas, grados de ocupación y personal empleado por categorías","NAC",1,2,1,"1999","null",1738151100000
"EOAC",2049,"Establecimientos, plazas, parcelas, grados de ocupación y personal empleado por zonas turísticas","NAC",1,2,1,"2005","null",1738151100000
"EOAC",1992,"Establecimientos, plazas, parcelas, grados de ocupación y personal empleado por comunidades autónomas","CCAA",1,2,1,"1999","null",1738151100000
"EOAC",2064,"Establecimientos, parcelas, grados de ocupación y personal empleado de las provincias con mayor número de pernoctaciones","PROV",1,2,1,"2005","null",1738151100000
"EOAC",2085,"Establecimientos, plazas, parcelas, grados de ocupación y personal empleado por puntos turísticos","MUN",1,2,1,"2005","null",1738151100000
"EOAC",2026,"Tasa de variación interanual de viajeros y pernoctaciones","NAC",1,2,1,"1999","null",1738151100000
"EOAC",2018,"Tasa de variación interanual de establecimientos, plazas, grados de ocupación y personal empleado","NAC",1,2,1,"1999","null",1738151100000
"EOAC",2028,"Tasa de variación interanual de la estancia media","NAC",1,2,1,"1999","null",1738151100000
"EOAC",7905,"Coeficientes de variación de viajeros y pernoctaciones","NAC_CV",1,2,1,"2014","null",1738151100000
"IPH",12157,"Índices de precios hoteleros, índices y tasas de variación interanual por categorías","2008_NAC",1,1,1,"2002","null",1737705600000
"IPH",12156,"Índices de precios hoteleros, índices y tasas de variación interanual por comunidades autónomas","2008_NAC-CCAA",1,1,1,"2002","null",1737705600000
"IPH",13874,"Índices de precios hoteleros. Coeficiente de variación del índice general nacional","2008_NAC_CV",1,1,1,"2014","null",1737705600000
"IRSH",2059,"Tarifa media diaria (ADR) por comunidades autónomas y provincias","NAC-CCAA-PROV",1,1,1,"2008","null",1737705600000
"IRSH",46297,"Tarifa media diaria (ADR)  desglose por zonas turísticas","NAC",1,1,1,"2021","null",1737705600000
"IRSH",46298,"Tarifa media diaria (ADR)  desglose por puntos turísticos","MUN",1,1,1,"2021","null",1737705600000
"IRSH",2058,"Tarifa media diaria (ADR) Nacional y desglose por categorías","NAC",1,1,1,"2008","null",1737705600000
"IRSH",2057,"Ingresos por habitación disponible (RevPAR) por comunidades autónomas y provincias","NAC-CCAA-PROV",1,1,1,"2008","null",1737705600000
"IRSH",46300,"Ingresos por habitación disponible (RevPAR) por zonas turísticas","NAC",1,1,1,"2021","null",1737705600000
"IRSH",46301,"Ingresos por habitación disponible (RevPAR) por puntos turísticos","MUN",1,1,1,"2021","null",1737705600000
"IRSH",2056,"Ingresos por habitación disponible (RevPAR) Nacional y desglose por categorías","NAC",1,1,1,"2008","null",1737705600000
"IPAP",1989,"Índice de precios de apartamentos (IPAP): índice general nacional y desglose por modalidades","2002_NAC",1,2,1,"2003","null",1738151100000
"IPAP",2050,"Índice de precios de apartamentos (IPAP): índice general nacional y desglose por tarifas","2002_NAC",1,2,1,"2003","null",1738151100000
"IPAP",8317,"Índice de precios de apartamentos (IPAP): Coeficiente de variación del índice general nacional","2002_NAC_CV",1,2,1,"2014","null",1738151100000
"IPAC",1990,"Índice de precios de campings (IPAC): índice general nacional y desglose por tarifas","2002_NAC",1,2,1,"2003","null",1738151100000
"IPAC",1991,"Índice de precios de campings (IPAC): índice general nacional y desglose por categorías","2002_NAC",1,2,1,"2003","null",1738151100000
"IPTR",2060,"Índices de Precios en Alojamientos de Turismo Rural: índices y tasas de variación interanual por comunidades autónomas","2002_NAC-CCAA",1,2,1,"2011","null",1738151100000
"IPTR",2007,"Índice de Precios en Alojamientos de Turismo Rural (IPTR): índice general nacional y desglose por tarifas","2002_NAC",1,2,1,"2003","null",1738151100000
"IPTR",2008,"Índice de Precios en Alojamientos de Turismo Rural (IPTR): índice general nacional y desglose por modalidad de alquiler","2002_NAC",1,2,1,"2003","null",1738151100000
"IPTR",8318,"Índice de Precios en Alojamientos de Turismo Rural (IPTR): Coeficiente de variación, índice general nacional","2002_NAC_CV",1,2,1,"2014","null",1738151100000
"EOTR",1995,"Viajeros y pernoctaciones por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",2941,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",3149,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",3152,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",49366,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2017","null",1738151100000
"EOTR",49379,"Viajeros y pernoctaciones por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2017","null",1738151100000
"EOTR",61766,"Viajeros y pernoctaciones por comunidades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOTR",67193,"Viajeros y pernoctaciones por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",1999,"Viajeros y pernoctaciones por zonas turísticas","NAC",1,2,1,"2005","null",1738151100000
"EOTR",2044,"Viajeros, pernoctaciones por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",2940,"Estancia media, por tipo de alojamiento por comunidad y ciudades autónomas.","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",3150,"Estancia media, por tipo de alojamiento por comunidad y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",3153,"Estancia media, por tipo de alojamiento por comunidad y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",49368,"Estancia media, por tipo de alojamiento por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2017","null",1738151100000
"EOTR",49380,"Viajeros y pernoctaciones por provincias","PROV",1,2,1,"2017","null",1738151100000
"EOTR",61767,"Estancia media por comunidades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOTR",2006,"Distribución porcentual de viajeros y pernoctaciones según comunidad y ciudad autónoma de procedencia","NAC-CCAA",1,2,1,"2005","null",1738151100000
"EOTR",2024,"Estancia media, por tipo de alojamiento por comunidad y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",3151,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",3154,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidadesy ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",49369,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2017","null",1738151100000
"EOTR",61768,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2014","null",1738151100000
"EOTR",2025,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidadesy ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",2942,"Establecimientos estimados, plazas estimadas y personal empleado por tipo de alojamiento y por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",2073,"Viajeros y pernoctaciones por provincias","PROV",1,2,1,"2005","null",1738151100000
"EOTR",2023,"Estancia media por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",2000,"Estancia media por zonas turísticas","NAC",1,2,1,"2005","null",1738151100000
"EOTR",2067,"Estancia media por provincias","PROV",1,2,1,"2005","null",1738151100000
"EOTR",2031,"Tasa de variación interanual de viajeros y pernoctaciones","NAC",1,2,1,"2002","null",1738151100000
"EOTR",1994,"Tasa de variación interanual de la estancia media","NAC",1,2,1,"2002","null",1738151100000
"EOTR",2032,"Tasa de variación interanual de establecimientos, plazas, grados de ocupación y personal empleado","NAC",1,2,1,"2002","null",1738151100000
"EOTR",2046,"Establecimientos, plazas, grados de ocupación y personal empleado por comunidades y ciudades autónomas","NAC-CCAA",1,2,1,"2001","null",1738151100000
"EOTR",2005,"Establecimientos, plazas, grados de ocupación y personal empleado por zonas turísticas","NAC",1,2,1,"2005","null",1738151100000
"EOTR",2070,"Establecimientos, plazas, grados de ocupación y personal empleado por provincias","PROV",1,2,1,"2005","null",1738151100000
"EOTR",2004,"Viajeros y pernoctaciones según país de residencia del viajero","NAC",1,2,1,"2009","null",1738151100000
"EOTR",7907,"Coeficientes de variación de viajeros y pernoctaciones","NAC_CV",1,2,1,"2014","null",1738151100000
"ETR",12420,"Viajes, pernoctaciones, duración media y gasto por alojamiento principal","NAC",1,443,2,"2015","null",1734681600000
"ETR",12427,"Viajes, pernoctaciones, duración media y gasto por tipo de destino principal","NAC",3,445,19,"2015","null",1734681600000
"ETR",12434,"Viajes, pernoctaciones, duración media y gasto por destino principal (extranjero y comunidades autónomas) ","CCAA",3,445,19,"2015","null",1734681600000
"ETR",12437,"Etapas, pernoctaciones y duración media de la etapa por destino (extranjero y comunidades autónomas) de la etapa                                                    ","CCAA",3,445,19,"2015","null",1734681600000
"ETR",12446,"Excursiones y gasto por motivo principal de la excursión                                                                                                            ","NAC",3,445,19,"2015","null",1734681600000
"ETR",12448,"Viajes, pernoctaciones, duración media y gasto por comunidad autónoma de residencia de los viajeros                                                               ","NAC-CCAA",3,445,19,"2015","null",1734681600000
"ETR",12494,"Viajes, pernoctaciones, duración media y gasto por alojamiento principal","NAC",1,443,2,"2015","null",1734681600000
"ETR",13234,"Excursiones, excursiones por persona e índice sobre la media por comunidad autónoma de residencia de los excursionistas","NAC-CCAA",3,445,19,"2015","null",1734681600000
"ETR",14297,"Resultados detallados mensuales","NAC-CCAA",1,443,2,"2015","null",1734681600000
"ETR",24919,"Viajes, pernoctaciones, duración media y gasto por tipo de destino principal                                                                                           ","NAC",12,462,19,"2015","null",1711440000000
"ETR",24927,"Viajes, pernoctaciones, duración media y gasto por destino principal (extranjero y comunidades autónomas) ","CCAA",12,462,19,"2015","null",1711440000000
"ETR",24931,"Etapas, pernoctaciones y duración media de la etapa por destino (extranjero y comunidades autónomas) de la etapa","CCAA",12,462,19,"2015","null",1711440000000
"ETR",24938,"Excursiones y gasto por motivo principal de la excursión                                                                                                            ","NAC",12,462,19,"2015","null",1711440000000
"ETR",24942,"Viajes, pernoctaciones, duración media y gasto por comunidad autónoma de residencia de los viajeros                                                               ","NAC-CCAA",12,462,19,"2015","null",1711440000000
"ETR",24946,"Excursiones, excursiones por persona e índice sobre la media por comunidad autónoma de residencia de los excursionistas                                             ","NAC-CCAA",12,462,19,"2015","null",1711440000000
"ETR",25754,"Personas no viajeras por sexo, según motivos para no viajar                                                                                       ","NAC",12,462,19,"2015","null",1719471600000
"ETR",25755,"Personas viajeras por sexo, según destino y duración del viaje.                                                                                ","NAC",12,462,28,"2015","null",1719471600000
"ETR",25873,"Personas viajeras por comunidad autónoma de residencia, según destino y duración del viaje","NAC-CCAA",12,462,28,"2015","null",1719471600000
"ETR",25882,"Personas no viajeras por comunidad autónoma de residencia, según motivos para no viajar","NAC-CCAA",12,462,28,"2015","null",1719471600000
"ETR",67186,"Personas viajeras por sexo, según destino y duración del viaje.                                                                                ","NAC",12,462,28,"2015","null",1719471600000
"ETR",68550,"Viajes, pernoctaciones y gasto total por duración del viaje","NAC",12,650,28,"2015",28,"2023",1738135500000
"ETR",12421,"Viajes, pernoctaciones, duración media y gasto por motivo principal del viaje             ","NAC",1,443,2,"2015","null",1734681600000
"ETR",12428,"Viajes, pernoctaciones, duración media y gasto por alojamiento principal, según tipo de destino principal","NAC",3,445,19,"2015","null",1734681600000
"ETR",12435,"Viajes, pernoctaciones, duración media y gasto por alojamiento principal, según destino principal (extranjero y comunidades autónomas) ","CCAA",3,445,19,"2015","null",1734681600000
"ETR",12439,"Etapas con destino interno, pernoctaciones y duración media de la etapa por alojamiento, según comunidad autónoma de destino de la etapa ","NAC-CCAA",3,445,19,"2015","null",1734681600000
"ETR",12447," Excursiones y gasto por tipo de destino principal                                                                                                   ","NAC",3,445,19,"2015","null",1734681600000
"ETR",12449,"Viajes, pernoctaciones, duración media y gasto por tipo de alojamiento principal, según comunidad autónoma de residencia de los viajeros                          ","NAC-CCAA",3,445,19,"2015","null",1734681600000
